,station_id,latitude,longitude
209,https://api.weather.gov/stations/019NH,-71.45134,43.40604
210,https://api.weather.gov/stations/019NW,-115.38801,47.57694
211,https://api.weather.gov/stations/019PG,-121.19258,36.1512699
212,https://api.weather.gov/stations/019SE,-117.64317,34.13843
213,https://api.weather.gov/stations/01MIC,-84.7694,43.9443
214,https://api.weather.gov/stations/01NMC,-108.56021,32.98161
215,https://api.weather.gov/stations/020BH,-105.20885,38.80615
216,https://api.weather.gov/stations/020CE,-95.41383,29.80673
217,https://api.weather.gov/stations/020HE,-158.20476,21.47417
218,https://api.weather.gov/stations/020HI,-156.2223,20.7735999
219,https://api.weather.gov/stations/020ID,-116.31375,43.98475
220,https://api.weather.gov/stations/020MD,-76.3262699,38.98431
221,https://api.weather.gov/stations/020NH,-70.8954399,43.21936
222,https://api.weather.gov/stations/020NW,-113.92799,46.8483
223,https://api.weather.gov/stations/020PG,-122.7134,38.39464
224,https://api.weather.gov/stations/020SE,-117.30618,34.33274
225,https://api.weather.gov/stations/0212W,-82.64628,28.89999
226,https://api.weather.gov/stations/0217W,-85.16548,30.95341
227,https://api.weather.gov/stations/021BH,-103.98551,37.91003
228,https://api.weather.gov/stations/021CE,-95.32396,29.84894
229,https://api.weather.gov/stations/021HE,-158.19607,21.47643
230,https://api.weather.gov/stations/021HI,-155.1224,19.8343
231,https://api.weather.gov/stations/021ID,-116.42571,43.9598299
232,https://api.weather.gov/stations/021MD,-79.23669,39.56781
233,https://api.weather.gov/stations/021NH,-70.91099,43.23229
234,https://api.weather.gov/stations/021PG,-122.03184,38.51908
235,https://api.weather.gov/stations/021SE,-117.2527,33.82269
236,https://api.weather.gov/stations/022BH,-105.13583,38.30772
237,https://api.weather.gov/stations/022CE,-95.95742,29.78648
238,https://api.weather.gov/stations/022HE,-158.15184,21.44071
239,https://api.weather.gov/stations/022HI,-155.3625999,19.845
240,https://api.weather.gov/stations/022ID,-116.58048,43.20291
241,https://api.weather.gov/stations/022MD,-76.70301,39.64524
242,https://api.weather.gov/stations/022NH,-71.51821,44.34858
243,https://api.weather.gov/stations/022PG,-120.11951,38.13141
244,https://api.weather.gov/stations/022SE,-118.32595,34.48913
245,https://api.weather.gov/stations/0234W,-80.16271,25.7323
246,https://api.weather.gov/stations/0235W,-80.21597,25.78781
247,https://api.weather.gov/stations/0239W,-85.72321,30.18902
248,https://api.weather.gov/stations/023BH,-105.0791,38.67714
249,https://api.weather.gov/stations/023CE,-95.4147799,29.44027
250,https://api.weather.gov/stations/023HE,-158.15312,21.47746
251,https://api.weather.gov/stations/023HI,-156.0024,20.7195
252,https://api.weather.gov/stations/023ID,-116.56984,43.26982
253,https://api.weather.gov/stations/023MD,-75.19263,38.33724
254,https://api.weather.gov/stations/023NH,-70.90752,42.97793
255,https://api.weather.gov/stations/023PG,-121.00329,36.04868
256,https://api.weather.gov/stations/023SE,-117.63299,33.9423
257,https://api.weather.gov/stations/0241W,-86.61879,30.44989
258,https://api.weather.gov/stations/0246W,-83.87875,30.49032
259,https://api.weather.gov/stations/024BH,-105.38871,38.1984
260,https://api.weather.gov/stations/024CE,-95.25071,29.31578
261,https://api.weather.gov/stations/024HE,-158.10023,21.39701
262,https://api.weather.gov/stations/024HI,-159.5752,22.2198
263,https://api.weather.gov/stations/024ID,-116.66807,43.33998
264,https://api.weather.gov/stations/024MD,-75.8332099,39.50756
265,https://api.weather.gov/stations/024NH,-70.9976,43.46483
266,https://api.weather.gov/stations/024PG,-122.9721,39.06731
267,https://api.weather.gov/stations/024SE,-116.95858,33.72608
268,https://api.weather.gov/stations/0250W,-77.90955,40.66645
269,https://api.weather.gov/stations/0258W,-71.17021,42.33476
270,https://api.weather.gov/stations/025BH,-104.4605,38.02013
271,https://api.weather.gov/stations/025CE,-95.35089,29.48721
272,https://api.weather.gov/stations/025HC,-94.9209,29.39488
273,https://api.weather.gov/stations/025HE,-158.0920999,21.37402
274,https://api.weather.gov/stations/025HI,-155.7493,20.1228
275,https://api.weather.gov/stations/025ID,-116.2344,43.42506
276,https://api.weather.gov/stations/025MD,-77.40114,39.63581
277,https://api.weather.gov/stations/025NH,-71.00566,43.40281
278,https://api.weather.gov/stations/025PG,-122.5498,38.30431
279,https://api.weather.gov/stations/025SE,-117.53525,33.82537
280,https://api.weather.gov/stations/026BH,-105.22537,41.15038
281,https://api.weather.gov/stations/026CE,-95.39775,29.5553
282,https://api.weather.gov/stations/026HE,-155.70565,19.90472
283,https://api.weather.gov/stations/026HI,-158.1451,21.5069
284,https://api.weather.gov/stations/026ID,-116.3044,43.4868499
285,https://api.weather.gov/stations/026MD,-77.2086999,39.7164
286,https://api.weather.gov/stations/026NH,-71.8899,42.8507
287,https://api.weather.gov/stations/026PG,-121.79182,36.6298699
288,https://api.weather.gov/stations/026SE,-117.34638,34.05241
289,https://api.weather.gov/stations/0272W,-84.33692,30.40105
290,https://api.weather.gov/stations/0275W,-84.34072,30.42059
291,https://api.weather.gov/stations/0278W,-77.85602,40.81206
292,https://api.weather.gov/stations/027BH,-105.2304599,41.02779
293,https://api.weather.gov/stations/027CE,-95.79662,29.87524
294,https://api.weather.gov/stations/027HE,-155.89733,19.78559
295,https://api.weather.gov/stations/027HI,-155.6771,20.0195
296,https://api.weather.gov/stations/027ID,-116.43655,43.42995
297,https://api.weather.gov/stations/027MD,-77.21603,38.4610399
298,https://api.weather.gov/stations/027NH,-71.24644,43.22249
299,https://api.weather.gov/stations/027PG,-122.08401,38.42078
300,https://api.weather.gov/stations/027SE,-118.30035,34.45793
301,https://api.weather.gov/stations/0280W,-81.19641,28.59174
302,https://api.weather.gov/stations/0289W,-85.29234,29.79373
303,https://api.weather.gov/stations/028BH,-103.28458,44.02394
304,https://api.weather.gov/stations/028CE,-95.32705,29.33411
305,https://api.weather.gov/stations/028HE,-157.00277,21.11592
306,https://api.weather.gov/stations/028HI,-156.3420999,20.6442
