id,date_time,temperature_1,dewpoint_1,relative_humidity_1,precipitation_1,snow_1,wind_direction_1,wind_speed_1,wind_gust_1,air_pressure_1,sunshine_1,temperature_2,dewpoint_2,relative_humidity_2,precipitation_2,snow_2,wind_direction_2,wind_speed_2,wind_gust_2,air_pressure_2,sunshine_2,temperature_3,dewpoint_3,relative_humidity_3,precipitation_3,snow_3,wind_direction_3,wind_speed_3,wind_gust_3,air_pressure_3,sunshine_3,temperature_4,dewpoint_4,relative_humidity_4,precipitation_4,snow_4,wind_direction_4,wind_speed_4,wind_gust_4,air_pressure_4,sunshine_4,temperature_5,dewpoint_5,relative_humidity_5,precipitation_5,snow_5,wind_direction_5,wind_speed_5,wind_gust_5,air_pressure_5,sunshine_5,temperature_6,dewpoint_6,relative_humidity_6,precipitation_6,snow_6,wind_direction_6,wind_speed_6,wind_gust_6,air_pressure_6,sunshine_6,temperature_7,dewpoint_7,relative_humidity_7,precipitation_7,snow_7,wind_direction_7,wind_speed_7,wind_gust_7,air_pressure_7,sunshine_7,has_fire
0,2025-07-20 11:00:00,9.5,5.5,76.0,0.0,,0.0,0.0,,1016.8,,15.7,6.1,53.0,0.0,,93.0,5.0,,1013.5,,13.5,11.0,85.0,0.0,,130.0,9.4,,1011.6,,10.6,6.7,77.0,0.0,,0.0,0.0,,1012.4,,14.9,10.5,75.0,0.0,,0.0,0.0,,1014.6,,15.0,14.4,96.0,0.1,,0.0,0.0,,1017.4,,9.9,8.5,91.0,0.0,,0.0,0.0,,1015.5,,0.0
1,2022-07-08 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-05 08:00:00,18.0,4.9,42.0,0.0,,330.0,17.0,,1020.0,,16.0,2.0,39.0,0.0,,270.0,17.0,,1019.0,,22.0,2.1,27.0,0.0,,190.0,13.0,,1017.0,,16.0,12.0,77.0,0.0,,310.0,7.0,,1024.0,,16.0,12.0,77.0,0.0,,320.0,9.0,,1024.0,,12.0,11.1,94.0,0.0,,130.0,6.0,,1014.0,,11.0,6.9,76.0,0.0,,270.0,13.0,,1020.0,,0.0
3,2022-03-20 01:00:00,5.6,0.6,70.0,0.5,,350.0,13.0,,1017.1,,8.3,-5.9,36.0,0.0,,330.0,5.4,,1028.4,,10.6,0.0,48.0,0.0,,320.0,33.5,,1019.0,,8.3,-3.9,42.0,0.0,,330.0,33.5,,1018.6,,8.3,-6.6,34.0,0.0,,120.0,5.4,,1021.8,,10.6,-2.1,41.0,0.0,,59.0,7.6,,1020.8,,13.9,-2.1,33.0,0.0,,150.0,18.4,,1009.6,,0.0
4,2023-07-09 06:00:00,23.0,0.1,22.0,0.0,,150.0,14.8,,1017.0,,24.0,9.9,41.0,0.0,,0.0,0.0,,1015.0,,21.0,9.9,49.0,0.0,,270.0,5.4,,1018.0,,21.0,1.8,28.0,0.0,,140.0,9.4,,1010.2,,21.0,6.1,38.0,0.0,,230.0,13.0,,1014.0,,21.0,11.0,53.0,0.0,,210.0,9.4,,1012.0,,20.0,6.0,40.0,0.0,,180.0,13.0,,1014.0,,0.0
5,2022-04-05 02:00:00,11.7,2.7,54.0,0.0,,290.0,11.2,,1006.1,,11.7,-1.8,39.0,0.0,,170.0,9.4,,1010.3,,8.9,-2.1,46.0,0.0,,140.0,9.4,,1009.4,,10.0,-8.6,26.0,0.0,,0.0,0.0,,1016.5,,13.9,-3.0,31.0,0.0,,340.0,31.7,,1013.8,,13.3,-14.5,13.0,0.0,,0.0,0.0,,1010.8,,12.8,1.2,45.0,,,150.0,16.6,,1003.4,,0.0
6,2021-06-28 20:00:00,34.0,-6.7,7.0,0.0,,70.0,17.0,,1015.0,,30.7,-4.4,10.0,0.0,,248.0,17.6,,1007.8,,22.8,7.7,38.0,0.6,,193.0,22.3,,1013.4,,20.0,9.5,51.0,2.0,,267.0,8.6,,1013.5,,23.0,5.0,31.0,0.0,,119.0,8.6,,1014.9,,24.5,3.2,25.0,0.0,,96.0,21.2,,1015.7,,26.2,1.5,20.0,0.0,,108.0,18.0,,1015.4,,0.0
7,2020-05-06 10:00:00,7.0,1.9,70.0,,,0.0,0.0,,,,4.0,3.0,93.0,,,0.0,0.0,,,,7.0,5.0,87.0,,,0.0,0.0,,,,8.0,4.9,81.0,,,0.0,0.0,,,,5.0,-0.0,70.0,,,360.0,9.4,,,,-2.0,-5.0,80.0,,,0.0,0.0,,,,1.0,-2.1,80.0,,,0.0,0.0,,,,0.0
8,2022-09-05 15:00:00,23.8,5.2,30.0,0.0,,42.0,3.6,,1021.0,,24.7,2.8,24.0,0.0,,51.0,2.2,,1019.9,,25.1,3.1,24.0,0.0,,73.0,3.2,,1016.5,,25.0,0.5,20.0,0.0,,21.0,3.6,,1017.1,,24.7,3.3,25.0,0.0,,50.0,2.9,,1018.7,,25.4,3.4,24.0,0.0,,71.0,2.2,,1018.7,,25.8,1.8,21.0,0.0,,60.0,4.0,,1017.0,,0.0
9,2024-09-11 22:00:00,29.2,0.8,16.0,0.0,,360.0,9.4,,1028.0,,31.5,-1.4,12.0,0.0,,140.0,7.6,,1024.0,,33.0,-4.1,9.0,0.0,,83.0,13.0,,1019.0,,32.2,-2.0,11.0,0.0,,90.0,5.4,,1018.0,,27.4,3.1,21.0,0.5,,140.0,11.2,,1018.0,,31.7,0.9,14.0,0.0,,140.0,24.1,,1014.0,,30.2,-2.4,12.0,0.0,,170.0,38.9,,1004.0,,0.0
10,2021-05-11 04:00:00,14.0,1.9,44.0,0.0,,360.0,18.4,,1018.0,,7.0,-0.0,61.0,0.0,,170.0,7.6,,1023.0,,14.0,1.9,44.0,0.0,,190.0,9.4,,1014.0,,13.0,8.1,72.0,0.6,,320.0,11.2,,1017.0,,6.0,-0.1,65.0,0.0,,160.0,9.4,,1019.0,,9.0,-0.1,53.0,0.0,,140.0,7.6,,1017.0,,10.0,1.1,54.0,0.0,,340.0,13.0,,1019.0,,0.0
11,2020-03-31 13:00:00,3.3,0.0,79.0,0.0,,190.0,18.4,,1010.0,,1.7,-2.8,72.0,0.0,,110.0,9.4,,1008.7,,-2.8,-9.5,60.0,0.0,,160.0,7.6,,1010.1,,1.7,-1.0,82.0,0.3,,150.0,9.4,,1017.2,,2.2,-5.0,59.0,0.0,,170.0,13.0,,1016.1,,5.6,1.1,73.0,0.0,,170.0,9.4,,1016.7,,10.0,-1.7,44.0,0.0,,10.0,5.4,,1014.1,,0.0
12,2021-03-07 16:00:00,-7.0,-11.9,68.0,0.0,,0.0,0.0,,1036.1,,-3.0,-6.0,80.0,0.0,,0.0,0.0,,1025.0,,-1.0,-6.0,69.0,0.0,,0.0,0.0,,1018.7,,2.0,0.1,87.0,0.7,,0.0,0.0,,1021.6,,-1.0,-5.0,74.0,0.0,,0.0,0.0,,1032.4,,4.0,-3.1,60.0,0.0,,0.0,0.0,,1016.2,,1.0,-5.0,64.0,0.0,,0.0,0.0,,1019.0,,0.0
13,2025-05-13 15:00:00,15.0,3.2,45.0,0.0,,100.0,26.0,20.0,1020.0,,15.0,4.1,48.0,0.0,,150.0,19.0,,1023.0,,17.0,7.1,52.0,0.0,,220.0,7.0,,1027.0,,18.0,5.9,45.0,0.0,,0.0,0.0,,1024.0,,20.0,4.9,37.0,0.0,,140.0,13.0,,1017.0,,24.0,1.0,22.0,0.0,,190.0,24.0,19.0,1009.0,,12.0,1.9,50.0,0.0,,320.0,24.0,23.0,1008.0,,0.0
14,2023-04-14 11:00:00,7.2,2.1,70.0,0.0,,90.0,5.4,,1013.8,,7.2,2.1,70.0,0.0,,0.0,0.0,,1020.5,,9.4,2.3,61.0,0.0,,0.0,0.0,,1023.7,,15.0,0.8,38.0,0.0,,130.0,24.1,,1012.7,,18.9,-2.7,23.0,0.0,,170.0,27.7,,1002.1,,8.9,3.9,71.0,0.0,,320.0,20.5,,998.9,,1.7,-4.0,66.0,0.0,,240.0,5.4,,1009.5,,0.0
15,2025-04-28 18:00:00,15.0,3.2,45.0,0.0,,300.0,11.0,,1017.0,,20.0,-0.1,26.0,0.0,,310.0,7.0,12.0,1011.0,,16.0,4.1,45.0,0.0,,0.0,0.0,,1016.0,,20.0,6.0,40.0,0.0,,280.0,15.0,,1011.0,,20.0,-3.0,21.0,0.0,,90.0,7.0,,1009.0,,12.0,-1.9,38.0,0.0,,240.0,7.0,12.0,1011.0,,11.0,1.0,50.0,0.0,,230.0,15.0,13.0,1019.0,,0.0
16,2024-02-18 19:00:00,1.0,-7.0,55.0,0.0,,20.0,7.0,,1021.0,,7.0,-3.0,49.0,0.0,,182.0,9.4,,1015.0,,7.0,-3.8,46.0,0.0,,220.0,17.0,,1018.0,,3.0,1.1,87.0,0.1,,150.0,9.0,,1020.0,,8.0,-2.1,49.0,0.0,,10.0,9.0,,1021.0,,4.0,-3.1,60.0,0.0,,30.0,7.6,,1023.0,,10.0,-3.0,40.0,0.0,,201.0,13.0,,1016.0,,0.0
17,2024-02-28 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-12-22 01:00:00,0.6,-5.0,66.0,0.0,,290.0,5.4,,1026.3,,0.6,-3.9,72.0,0.0,,140.0,11.2,,1021.9,,2.2,-0.1,85.0,0.0,,0.0,0.0,,1030.8,,3.3,-1.1,73.0,0.0,,10.0,11.2,,1029.9,,2.8,-1.0,76.0,0.0,,0.0,0.0,,1031.3,,2.2,-1.1,79.0,0.0,,40.0,5.4,,1029.5,,1.7,-1.0,82.0,0.0,,0.0,0.0,,1023.1,,0.0
19,2020-04-13 18:00:00,15.0,0.0,36.0,,,170.0,13.0,,,,14.0,4.0,51.0,,,360.0,11.2,,,,15.0,2.8,44.0,,,360.0,11.2,,,,13.0,1.0,44.0,,,330.0,5.4,,,,17.0,1.0,34.0,,,20.0,18.4,,,,7.0,-3.8,46.0,,,10.0,20.5,,,,3.0,-5.9,52.0,,,10.0,14.8,,,,0.0
20,2023-05-07 20:00:00,26.0,-6.7,11.0,0.0,,210.0,27.7,,1003.4,,22.0,-6.7,14.0,0.0,,140.0,16.6,,1007.6,,23.0,-5.9,14.0,0.0,,160.0,13.0,,1007.7,,18.0,-8.2,16.0,0.0,,180.0,22.3,,1004.1,,12.0,-3.0,35.0,0.0,,250.0,22.3,,1012.3,,11.0,-3.9,35.0,0.0,,150.0,16.6,,1012.4,,12.0,-0.8,41.0,0.2,,220.0,16.6,,1015.1,,0.0
21,2026-01-28 18:00:00,3.0,-4.0,60.0,0.0,,310.0,7.0,,1021.0,,3.0,-2.9,65.0,0.0,,190.0,11.0,,1016.0,,-2.0,-6.0,74.0,0.0,,350.0,11.0,,1020.0,,-1.0,-6.9,64.0,0.0,,20.0,17.0,,1022.0,,3.0,-12.9,30.0,0.0,,30.0,6.0,,1030.0,,3.0,-8.1,44.0,0.0,,20.0,9.0,,1031.0,,0.0,-6.0,64.0,0.0,,280.0,9.0,,1027.0,,0.0
22,2023-07-21 22:00:00,34.2,-0.5,11.0,0.0,,350.0,14.8,,1023.0,,37.8,-2.1,8.0,0.0,,100.0,7.6,,1020.0,,37.2,-2.6,8.0,0.0,,320.0,33.5,,1017.0,,34.9,3.4,14.0,0.0,,110.0,16.6,,1019.0,,33.3,6.5,19.0,0.0,,80.0,7.6,,1020.0,,32.0,8.9,24.0,0.0,,360.0,9.4,,1023.0,,35.7,-0.7,10.0,0.0,,130.0,11.2,,1021.0,,0.0
23,2020-06-15 11:00:00,3.8,1.7,86.0,0.0,,0.0,0.0,,1023.6,,8.8,4.2,73.0,0.0,,190.0,11.2,,1021.2,,13.6,3.9,52.0,0.0,,0.0,0.0,,1017.9,,19.8,1.2,29.0,0.0,,170.0,18.4,,1013.9,,21.6,-1.7,21.0,0.0,,150.0,22.3,,1002.6,,11.4,3.2,57.0,0.0,,280.0,5.4,,1009.9,,11.8,3.8,58.0,0.0,,0.0,0.0,,1013.7,,0.0
24,2024-08-03 23:00:00,33.3,5.7,18.0,0.0,,340.0,22.3,,1006.3,,35.6,-5.5,7.0,0.0,,280.0,11.2,,1007.0,,33.3,-1.2,11.0,0.0,,350.0,25.9,,1008.0,,33.3,5.7,18.0,0.0,,360.0,20.5,,1013.2,,37.2,1.8,11.0,0.0,,360.0,18.4,,1015.6,,37.8,2.3,11.0,0.0,,300.0,16.6,,1014.2,,36.1,8.0,18.0,0.0,,330.0,20.5,,1009.6,,0.0
25,2024-08-26 11:00:00,21.0,8.6,45.0,0.0,,90.0,20.0,,1020.0,,25.0,5.7,29.0,0.0,,190.0,13.0,,1016.0,,17.0,-0.3,31.0,0.0,,90.0,17.0,,1016.0,,22.0,9.8,46.0,0.0,,170.0,15.0,,1013.0,,23.0,4.0,29.0,0.0,,180.0,20.0,,1013.0,,13.9,1.8,44.0,0.0,,126.0,9.4,,1013.7,,13.3,6.6,64.0,0.0,,158.0,7.2,,1022.6,,0.0
26,2022-04-22 11:00:00,-1.0,-5.0,74.0,0.0,,0.0,0.0,,1011.1,,2.0,0.1,87.0,1.2,,50.0,7.6,,1020.2,,-3.0,-7.0,74.0,0.0,,90.0,5.4,,1020.1,,13.0,-12.2,16.0,0.0,,250.0,16.6,,1005.2,,2.0,0.1,87.0,0.0,,110.0,7.6,,1012.9,,-1.0,-3.0,86.0,0.0,,0.0,0.0,,1007.3,,11.0,-3.1,37.0,0.0,,220.0,20.5,,1002.1,,0.0
27,2020-05-04 04:00:00,16.1,1.0,36.0,0.0,,20.0,7.6,,1016.6,,13.9,3.4,49.0,0.0,,90.0,7.6,,1021.9,,19.4,5.4,40.0,0.0,,190.0,7.6,,1012.7,,15.6,7.1,57.0,0.0,,360.0,24.1,,1010.4,,15.6,3.4,44.0,0.0,,0.0,0.0,,1014.2,,12.8,5.7,62.0,0.0,,0.0,0.0,,1013.3,,10.6,1.7,54.0,0.0,,330.0,11.2,,1015.6,,0.0
28,2021-05-26 15:00:00,13.9,3.4,49.0,0.0,,340.0,11.2,,999.3,,13.3,-0.0,40.0,0.0,,260.0,5.4,,1000.4,,12.8,-7.3,24.0,0.0,,140.0,13.0,,1012.5,,8.9,3.3,68.0,0.0,,150.0,13.0,,1013.1,,11.1,3.9,61.0,0.0,,160.0,13.0,,1020.6,,16.1,2.1,39.0,0.0,,330.0,7.6,,1016.0,,15.6,7.9,60.0,0.0,,220.0,9.4,,1014.9,,0.0
29,2023-05-04 03:00:00,16.1,4.5,46.0,0.0,,360.0,22.3,,1013.1,,16.7,0.8,34.0,0.0,,280.0,9.4,,1019.6,,21.7,1.4,26.0,0.0,,0.0,0.0,,1013.6,,24.4,3.1,25.0,0.0,,120.0,9.4,,1003.3,,25.0,-2.6,16.0,0.0,,110.0,11.2,,996.2,,19.4,-7.9,15.0,0.0,,10.0,14.8,,1004.1,,22.2,0.7,24.0,0.0,,330.0,14.8,,1000.9,,0.0
30,2024-02-07 08:00:00,-0.6,-1.7,92.0,0.0,,0.0,0.0,,1015.9,,6.1,5.7,97.0,1.0,,110.0,13.0,,1002.2,,0.6,0.0,96.0,0.0,,230.0,5.4,,1002.5,,-1.1,-5.0,75.0,0.0,,240.0,9.4,,1013.0,,0.0,-6.6,61.0,0.0,,0.0,0.0,,1020.9,,2.2,-0.6,82.0,0.0,,310.0,7.6,,1012.7,,3.9,3.9,100.0,0.3,,200.0,5.4,,1000.7,,0.0
31,2021-06-18 19:00:00,32.8,-18.0,3.0,0.0,,50.0,13.0,,1009.2,,33.9,-17.2,3.0,0.0,,80.0,5.4,,1009.8,,36.7,-15.4,3.0,0.0,,40.0,13.0,,1011.8,,36.1,-12.3,4.0,0.0,,20.0,5.4,,1011.8,,38.3,-8.0,5.0,0.0,,40.0,7.6,,1010.5,,40.0,-4.4,6.0,0.0,,340.0,9.0,,1006.3,,40.0,-2.3,7.0,0.0,,20.0,18.4,,1004.5,,0.0
32,2021-07-10 02:00:00,31.0,3.1,17.0,0.0,,350.0,7.6,,1012.6,,28.0,4.9,23.0,0.0,,170.0,33.5,,1010.5,,28.0,4.9,23.0,0.0,,360.0,16.6,,1013.7,,31.0,2.2,16.0,0.0,,330.0,7.6,,1011.9,,32.0,3.9,17.0,0.0,,300.0,5.4,,1007.5,,32.0,4.7,18.0,0.0,,340.0,9.4,,1008.7,,31.0,-0.7,13.0,0.0,,360.0,13.0,,1013.6,,0.0
33,2023-07-03 23:00:00,32.0,-4.8,9.0,0.0,,260.0,11.2,,1014.0,,33.0,-7.4,7.0,0.0,,240.0,14.8,,1015.0,,31.0,-0.7,13.0,0.0,,350.0,14.8,,1018.0,,33.0,0.9,13.0,0.0,,280.0,19.0,,1020.0,,36.0,-0.4,10.0,0.0,,290.0,18.4,,1020.0,,38.0,-0.4,9.0,0.0,,210.0,22.3,,1019.0,,39.0,0.4,9.0,0.0,,330.0,24.1,,1017.0,,0.0
34,2023-04-23 11:00:00,4.2,-3.8,56.0,0.0,,107.0,12.6,,1010.5,,7.6,2.3,69.0,0.0,,141.0,5.4,,1002.3,,2.0,-7.9,48.0,0.0,,310.0,17.0,,1014.0,,-1.0,-12.0,43.0,0.0,,150.0,15.0,,1022.0,,2.0,-9.0,44.0,0.0,,120.0,19.0,,1025.0,,4.0,2.0,87.0,0.1,,153.0,5.8,,1022.0,,0.0,-1.0,93.0,0.0,,150.0,6.0,,1018.0,,0.0
35,2025-09-04 14:00:00,14.0,11.9,87.0,0.0,,139.0,4.7,,1024.0,,14.0,9.4,74.0,0.0,,168.0,6.1,,1025.0,,13.0,8.1,72.0,0.0,,0.0,0.0,,1026.0,,13.0,7.4,69.0,0.0,,20.0,6.0,,1025.0,,14.0,8.6,70.0,0.0,,139.0,8.3,,1025.0,,14.0,8.0,67.0,0.0,,123.0,10.1,,1023.0,,13.0,8.7,75.0,0.0,,260.0,6.0,,1019.0,,0.0
36,2020-06-16 22:00:00,26.1,-3.5,14.0,0.0,,200.0,7.6,,1019.5,,31.7,-6.6,8.0,0.0,,100.0,7.6,,1016.1,,34.4,-8.4,6.0,0.0,,200.0,16.6,,1008.4,,25.6,-3.0,15.0,0.0,,330.0,18.4,,1003.9,,21.7,-1.6,21.0,0.0,,300.0,13.0,,1012.6,,27.2,0.8,18.0,0.0,,70.0,7.6,,1009.5,,20.0,5.6,39.0,0.0,,350.0,16.6,,1006.4,,0.0
37,2020-04-28 14:00:00,10.0,8.3,89.0,0.0,,170.0,5.4,,1019.9,,12.2,4.9,61.0,0.0,,0.0,0.0,,1015.8,,16.1,0.2,34.0,0.0,,0.0,0.0,,1017.5,,13.3,2.2,47.0,0.0,,360.0,5.4,,1019.5,,15.0,5.5,53.0,0.0,,0.0,0.0,,1013.7,,15.0,3.8,47.0,0.0,,0.0,0.0,,1013.0,,15.0,1.2,39.0,0.0,,0.0,0.0,,1016.9,,0.0
38,2022-01-10 12:00:00,-2.2,-9.3,58.0,0.0,,104.0,11.2,,1014.6,,0.6,-0.5,92.0,,,0.0,0.0,,1013.6,,0.0,0.0,100.0,0.5,,30.0,13.0,,1017.1,,-1.1,-2.2,92.0,0.0,,40.0,13.0,,1008.1,,0.0,-5.0,69.0,0.0,,300.0,20.5,,1012.8,,-11.7,-12.7,92.0,0.0,,0.0,0.0,,1036.4,,-11.1,-12.8,87.0,0.0,,0.0,0.0,,1042.9,,0.0
39,2026-01-24 18:00:00,3.0,-5.9,52.0,0.0,,190.0,7.0,,1027.0,,2.0,-4.9,60.0,0.0,,0.0,0.0,,1029.0,,3.0,-9.0,41.0,0.0,,0.0,6.0,,1027.0,,3.0,-9.0,41.0,0.0,,0.0,0.0,,1025.0,,3.0,-9.0,41.0,0.0,,260.0,7.0,,1021.0,,3.0,-9.0,41.0,0.0,,0.0,0.0,,1015.0,,0.0,-5.0,69.0,0.0,,290.0,11.0,,1019.0,,0.0
40,2020-02-07 16:00:00,2.2,-5.7,56.0,0.0,,0.0,0.0,,1032.5,,1.7,-3.4,69.0,0.0,,250.0,5.4,,1019.6,,1.7,-16.7,24.0,0.0,,260.0,31.7,,1007.0,,-1.1,-12.1,43.0,0.0,,,7.6,,1022.3,,-5.6,-13.9,52.0,0.0,,160.0,5.4,,1025.1,,-2.2,-7.7,66.0,0.0,,0.0,0.0,,1021.8,,1.7,-4.0,66.0,0.0,,360.0,5.4,,1019.9,,0.0
41,2024-11-13 09:00:00,-1.1,-5.0,75.0,0.0,,300.0,11.2,,1026.0,,-1.1,-5.5,72.0,0.0,,130.0,11.2,,1025.5,,1.1,-3.4,72.0,0.0,,160.0,5.4,,1020.1,,2.8,-2.7,67.0,0.0,,0.0,0.0,,1018.5,,2.8,-0.7,78.0,0.0,,120.0,9.4,,1016.8,,13.3,-3.5,31.0,0.0,,200.0,16.6,,1001.3,,1.1,-2.8,75.0,0.0,,150.0,14.8,,1024.7,,0.0
42,2022-05-06 14:00:00,3.9,-6.7,46.0,0.0,,110.0,5.4,,1021.5,,10.6,1.7,54.0,0.0,,206.0,5.4,,1003.5,,8.3,6.1,86.0,0.0,,120.0,11.2,,1014.6,,2.2,1.0,92.0,0.5,,170.0,14.8,,1013.1,,3.9,2.3,89.0,0.3,,130.0,9.4,,1020.6,,7.8,2.3,68.0,0.0,,140.0,18.4,,1019.8,,14.4,4.9,53.0,0.0,,320.0,24.1,,1011.8,,0.0
43,2024-12-26 05:00:00,2.0,-4.1,64.0,0.0,,170.0,7.0,,1028.0,,1.0,-2.7,76.0,0.0,,271.0,2.2,,1027.0,,1.0,-0.8,88.0,0.0,,180.0,15.0,,1023.0,,5.0,-0.8,66.0,0.0,,288.0,2.5,,1023.0,,2.0,-0.4,84.0,0.0,,310.0,6.0,,1026.0,,10.0,-2.3,42.0,0.0,,150.0,26.0,,1009.0,,0.0,-2.9,81.0,0.0,,210.0,7.0,,1020.0,,0.0
44,2025-01-11 22:00:00,3.9,-3.4,59.0,0.0,,160.0,9.4,,1025.3,,3.9,0.6,79.0,0.0,,0.0,0.0,,1021.8,,4.4,-7.7,41.0,0.0,,50.0,25.9,,1028.4,,2.2,-8.2,46.0,0.0,,190.0,14.8,,1027.6,,5.0,-7.2,41.0,0.0,,290.0,13.0,,1028.7,,3.3,-6.7,48.0,0.0,,150.0,7.6,,1025.3,,3.3,-5.1,54.0,0.0,,340.0,14.8,,1020.5,,0.0
45,2025-02-26 07:00:00,0.0,-5.6,66.0,0.0,,0.0,0.0,,1018.1,,0.6,-0.5,92.0,0.0,,330.0,5.4,,1021.8,,-2.2,-5.5,78.0,0.0,,280.0,7.6,,1027.5,,-2.2,-5.0,81.0,0.0,,0.0,0.0,,1028.5,,0.6,-3.3,75.0,0.0,,270.0,5.4,,1022.9,,4.4,-2.2,62.0,0.0,,0.0,0.0,,1017.9,,1.7,-8.4,47.0,0.0,,120.0,9.4,,1018.0,,0.0
46,2023-10-23 00:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2023-03-13 02:00:00,-3.9,-7.3,77.0,0.0,,86.0,9.4,,1020.2,,-4.9,-8.3,77.0,0.0,,64.0,10.4,,1023.9,,-6.5,-9.2,81.0,0.0,,232.0,8.6,,1018.1,,-8.0,-12.3,71.0,0.0,,335.0,9.0,,1024.6,,-0.3,-1.3,93.0,0.3,,297.0,9.0,,1009.4,,-1.3,-6.2,69.0,0.0,,25.0,8.3,,1016.6,,-3.3,-6.7,77.0,0.0,,8.0,11.2,,1021.2,,0.0
48,2023-10-19 09:00:00,12.2,-2.1,37.0,0.0,,100.0,5.4,,1014.3,,11.7,-2.9,36.0,0.0,,130.0,5.4,,1017.6,,13.3,-2.6,33.0,0.0,,150.0,5.4,,1022.2,,15.0,-1.1,33.0,0.0,,0.0,0.0,,1020.9,,15.0,-1.6,32.0,0.0,,190.0,7.6,,1015.2,,16.7,-0.1,32.0,0.0,,140.0,7.6,,1015.1,,18.3,-1.0,27.0,0.0,,120.0,7.6,,1017.6,,0.0
49,2024-01-08 22:00:00,5.9,-2.9,53.0,0.0,,340.0,7.6,,1022.0,,3.9,-4.6,54.0,0.0,,330.0,7.6,,1013.0,,1.2,-0.9,86.0,0.0,,330.0,20.5,,1018.0,,0.2,-0.4,96.0,0.3,,10.0,7.6,,1019.0,,0.0,-6.0,64.0,0.0,,150.0,37.1,,1010.0,,-2.7,-4.9,85.0,0.6,,320.0,20.5,,1006.0,,-2.6,-7.7,68.0,0.0,,360.0,11.2,,1023.0,,0.0
50,2025-08-29 13:00:00,21.0,6.9,40.0,0.0,,190.0,14.8,,1021.0,,24.0,11.0,44.0,0.0,,200.0,38.9,28.0,1021.0,,19.0,14.0,73.0,0.0,,200.0,13.0,,1020.0,,22.0,13.1,57.0,0.0,,200.0,22.0,,1019.0,,18.0,16.0,88.0,0.0,,210.0,11.0,,1020.0,,15.0,13.0,88.0,0.0,,210.0,15.0,,1025.0,,15.0,10.0,72.0,0.0,,180.0,15.0,,1022.0,,0.0
51,2021-06-18 22:00:00,28.5,-3.7,12.0,0.0,,240.0,22.3,,1011.0,,32.6,-1.7,11.0,0.0,,140.0,11.2,,1008.5,,36.0,-12.4,4.0,0.0,,230.0,20.5,,1012.3,,36.0,-3.4,8.0,0.0,,180.0,20.5,,1012.6,,35.0,-4.2,8.0,0.0,,220.0,20.5,,1013.4,,37.0,-2.7,8.0,0.0,,250.0,16.6,,1010.2,,36.0,-0.4,10.0,0.0,,320.0,7.6,,1010.3,,0.0
52,2022-01-18 00:00:00,0.0,-7.3,58.0,0.0,,0.0,0.0,,1036.4,,3.3,-6.7,48.0,0.0,,0.0,0.0,,1034.7,,2.2,-3.9,64.0,0.0,,330.0,13.0,,1023.1,,2.8,-2.7,67.0,0.0,,310.0,9.4,,1034.6,,1.1,-3.4,72.0,0.0,,310.0,7.6,,1033.1,,0.6,-5.0,66.0,0.0,,0.0,0.0,,1026.1,,0.0,-2.9,81.0,0.0,,330.0,5.4,,1021.3,,0.0
53,2021-05-02 13:00:00,16.1,-1.5,30.0,0.0,,230.0,9.4,,1001.4,,7.2,5.7,90.0,1.0,,220.0,5.4,,1008.8,,11.7,-0.1,44.0,0.0,,230.0,7.6,,1015.7,,12.2,-0.0,43.0,0.0,,160.0,5.4,,1022.1,,14.4,-1.3,34.0,0.0,,120.0,9.4,,1019.9,,16.7,-0.5,31.0,0.0,,200.0,5.4,,1010.0,,15.0,-4.9,25.0,0.0,,360.0,11.2,,1001.6,,0.0
54,2020-10-23 17:00:00,13.9,-2.1,33.0,,,0.0,0.0,,1019.2,,14.4,-0.1,37.0,,,260.0,9.4,,1019.1,,13.3,0.7,42.0,,,230.0,7.6,,1019.5,,13.9,0.5,40.0,,,280.0,7.6,,1018.8,,14.4,0.6,39.0,,,140.0,5.4,,1013.7,,9.4,-3.9,39.0,,,330.0,29.5,,1015.9,,3.9,-7.8,42.0,,,200.0,5.4,,1025.4,,0.0
55,2024-06-09 19:00:00,32.8,0.7,13.0,0.0,,250.0,18.4,,1004.8,,32.2,5.6,19.0,0.0,,310.0,16.6,,1008.2,,35.0,3.5,14.0,0.0,,230.0,7.6,,1009.7,,37.2,3.0,12.0,0.0,,300.0,9.4,,1007.7,,37.2,1.8,11.0,0.0,,310.0,18.4,,1005.6,,35.6,4.0,14.0,0.0,,300.0,13.0,,1006.2,,34.4,4.0,15.0,0.0,,350.0,16.6,,1007.7,,0.0
