id,object_id,day,date_time,temperature,dewpoint,relative_humidity,precipitation,snow,wind_direction,wind_speed,wind_gust,air_pressure,sunshine,weather_code,fire
0,22,1,2022-12-11 17:00:00,12.8,3.2,52.0,0.0,,0.0,0.0,,1016.5,,1.0,1
1,22,2,2022-12-12 17:00:00,8.3,4.3,76.0,0.0,,130.0,16.6,,1010.6,,3.0,1
2,22,3,2022-12-13 17:00:00,8.3,4.3,76.0,0.0,,208.0,9.4,,1015.5,,2.0,1
3,22,4,2022-12-14 17:00:00,6.7,1.2,68.0,0.0,,30.0,14.8,,1021.2,,2.0,1
4,22,5,2022-12-15 17:00:00,6.7,0.6,65.0,0.0,,0.0,0.0,,1021.1,,1.0,1
5,22,6,2022-12-16 17:00:00,9.4,-2.2,44.0,0.0,,30.0,16.6,,1021.0,,3.0,1
6,22,7,2022-12-17 17:00:00,8.3,-8.7,29.0,0.0,,30.0,11.2,,1019.8,,1.0,1
7,22,1,2021-12-11 17:00:00,11.2,-0.3,45.0,0.0,,20.0,16.6,,1024.0,,,0
8,22,2,2021-12-12 17:00:00,16.0,0.1,34.0,0.0,,30.0,20.5,,1018.0,,,0
9,22,3,2021-12-13 17:00:00,14.4,2.3,44.0,0.0,,40.0,9.4,,1019.1,,,0
10,22,4,2021-12-14 17:00:00,16.1,8.3,60.0,0.0,,150.0,5.4,,1016.1,,,0
11,22,5,2021-12-15 17:00:00,10.0,0.1,50.0,0.0,,0.0,0.0,,1021.0,,,0
12,22,6,2021-12-16 17:00:00,8.9,0.1,54.0,0.0,,50.0,13.0,,1019.0,,,0
13,22,7,2021-12-17 17:00:00,9.4,2.3,61.0,0.0,,150.0,5.4,,1017.6,,,0
14,23,1,2022-07-27 22:00:00,32.6,21.8,53.0,1.9,,180.0,37.1,,1014.0,,9.0,1
15,23,2,2022-07-28 22:00:00,37.7,18.1,32.0,1.0,,180.0,7.6,,1013.0,,9.0,1
16,23,3,2022-07-29 22:00:00,35.9,19.7,39.0,0.0,,150.0,22.3,,1015.0,,3.0,1
17,23,4,2022-07-30 22:00:00,37.9,17.8,31.0,0.0,,160.0,13.0,,1016.0,,3.0,1
18,23,5,2022-07-31 22:00:00,37.7,14.9,26.0,0.0,,170.0,18.4,,1017.0,,1.0,1
19,23,6,2022-08-01 22:00:00,37.3,17.8,32.0,0.0,,150.0,14.8,,1015.0,,2.0,1
20,23,7,2022-08-02 22:00:00,38.0,16.3,28.0,0.0,,200.0,24.1,,1013.0,,2.0,1
21,23,1,2021-07-27 22:00:00,34.2,21.6,48.0,0.0,,330.0,5.4,,1015.0,,,0
22,23,2,2021-07-28 22:00:00,34.0,22.4,51.0,0.0,,160.0,9.4,,1015.0,,,0
23,23,3,2021-07-29 22:00:00,26.6,22.9,80.0,5.8,,280.0,11.2,,1016.0,,,0
24,23,4,2021-07-30 22:00:00,33.4,23.4,56.0,0.0,,80.0,5.4,,1017.0,,,0
25,23,5,2021-07-31 22:00:00,34.4,23.1,52.0,0.0,,160.0,13.0,,1016.0,,,0
26,23,6,2021-08-01 22:00:00,34.9,21.9,47.0,0.0,,170.0,13.0,,1014.0,,,0
27,23,7,2021-08-02 22:00:00,29.0,23.2,71.0,0.1,,250.0,9.4,,1015.0,,,0
28,27,1,2022-01-11 21:00:00,16.1,-6.9,20.0,0.0,,220.0,37.1,,1023.1,,,1
29,27,2,2022-01-12 21:00:00,15.6,-11.8,14.0,0.0,,360.0,13.0,,1021.8,,,1
30,27,3,2022-01-13 21:00:00,20.0,-12.5,10.0,0.0,,0.0,0.0,,1018.7,,,1
31,27,4,2022-01-14 21:00:00,15.0,-4.4,26.0,0.0,,350.0,59.4,,1007.9,,5.0,1
32,27,5,2022-01-15 21:00:00,5.0,-11.1,30.0,0.0,,350.0,42.5,,1025.5,,,1
33,27,6,2022-01-16 21:00:00,17.8,-14.2,10.0,0.0,,340.0,18.4,,1015.2,,,1
34,27,7,2022-01-17 21:00:00,16.1,-12.3,13.0,0.0,,200.0,35.3,,1011.7,,,1
35,27,1,2021-01-11 21:00:00,3.9,-2.3,64.0,0.0,,240.0,24.1,,1025.4,,,0
36,27,2,2021-01-12 21:00:00,11.1,-3.4,36.0,0.0,,282.0,7.6,,1022.0,,,0
37,27,3,2021-01-13 21:00:00,16.1,-6.2,21.0,0.0,,300.0,9.4,,1010.5,,,0
38,27,4,2021-01-14 21:00:00,8.3,-18.5,13.0,0.0,,350.0,33.5,,1017.0,,,0
39,27,5,2021-01-15 21:00:00,7.8,-20.8,11.0,0.0,,320.0,57.6,,1018.8,,5.0,0
40,27,6,2021-01-16 21:00:00,12.2,-7.8,24.0,0.0,,300.0,14.8,,1015.7,,,0
41,27,7,2021-01-17 21:00:00,9.4,-7.3,30.0,0.0,,240.0,7.6,,1018.1,,,0
42,32,1,2022-02-15 21:00:00,23.0,5.0,31.0,0.0,,170.0,35.3,,1014.0,,,1
43,32,2,2022-02-16 21:00:00,23.3,11.0,46.0,0.0,,180.0,33.5,,1006.7,,,1
44,32,3,2022-02-17 21:00:00,2.8,-4.4,59.0,0.0,,340.0,37.1,,1022.1,,,1
45,32,4,2022-02-18 21:00:00,11.1,-10.4,21.0,0.0,,230.0,5.4,,1025.8,,,1
46,32,5,2022-02-19 21:00:00,18.9,-6.7,17.0,0.0,,160.0,20.5,,1026.0,,,1
47,32,6,2022-02-20 21:00:00,20.6,2.4,30.0,0.0,,190.0,29.5,,1014.5,,,1
48,32,7,2022-02-21 21:00:00,27.8,10.5,34.0,0.0,,190.0,18.4,,1005.1,,,1
49,32,1,2021-02-15 21:00:00,-10.6,-18.3,53.0,0.0,,320.0,27.7,,1026.2,,,0
50,32,2,2021-02-16 21:00:00,-8.3,-15.5,56.0,0.0,,120.0,22.3,,1019.3,,,0
51,32,3,2021-02-17 21:00:00,-3.9,-7.8,74.0,0.0,,350.0,16.6,,1017.7,,,0
52,32,4,2021-02-18 21:00:00,-1.7,-9.3,56.0,0.0,,350.0,29.5,,1030.3,,,0
53,32,5,2021-02-19 21:00:00,6.1,-6.8,39.0,0.0,,184.0,9.4,,1028.9,,,0
54,32,6,2021-02-20 21:00:00,16.1,-1.5,30.0,0.0,,160.0,27.7,,1018.6,,,0
55,32,7,2021-02-21 21:00:00,20.6,4.2,34.0,0.0,,310.0,27.7,,1014.1,,,0
56,33,1,2022-06-22 18:00:00,31.7,23.8,63.0,0.0,,160.0,18.4,,1019.3,,2.0,1
57,33,2,2022-06-23 18:00:00,36.1,21.5,43.0,0.0,,30.0,7.6,,1015.3,,2.0,1
58,33,3,2022-06-24 18:00:00,35.0,22.7,49.0,0.0,,190.0,11.2,,1014.3,,1.0,1
59,33,4,2022-06-25 18:00:00,35.0,20.5,43.0,0.0,,210.0,11.2,,1016.0,,1.0,1
60,33,5,2022-06-26 18:00:00,36.1,17.7,34.0,0.0,,40.0,7.6,,1017.7,,3.0,1
61,33,6,2022-06-27 18:00:00,29.4,22.1,65.0,0.0,,10.0,5.4,,1018.8,,3.0,1
62,33,7,2022-06-28 18:00:00,31.7,20.0,50.0,0.0,,50.0,13.0,,1018.6,,3.0,1
63,33,1,2021-06-22 18:00:00,29.4,24.3,74.0,0.0,,0.0,0.0,,1014.5,,,0
64,33,2,2021-06-23 18:00:00,28.9,26.7,88.0,0.3,,160.0,13.0,,1016.1,,,0
65,33,3,2021-06-24 18:00:00,31.7,27.2,77.0,0.0,,180.0,24.1,,1016.3,,,0
66,33,4,2021-06-25 18:00:00,25.6,24.4,93.0,0.5,,200.0,13.0,,1015.4,,,0
67,33,5,2021-06-26 18:00:00,31.7,25.5,70.0,0.0,,160.0,18.4,,1013.7,,,0
68,33,6,2021-06-27 18:00:00,30.6,24.5,70.0,1.6,,90.0,33.5,,1013.4,,,0
69,33,7,2021-06-28 18:00:00,24.4,24.4,100.0,2.5,,130.0,11.2,,1015.4,,,0
70,37,1,2022-03-23 19:00:00,9.4,-4.9,36.0,0.0,,340.0,22.3,,1015.0,,,1
71,37,2,2022-03-24 19:00:00,17.4,-8.7,16.0,0.0,,320.0,27.7,,1015.0,,,1
72,37,3,2022-03-25 19:00:00,18.9,-0.0,28.0,0.0,,50.0,27.7,,1022.0,,,1
73,37,4,2022-03-26 19:00:00,20.0,0.4,27.0,0.0,,200.0,13.0,,1017.0,,,1
74,37,5,2022-03-27 19:00:00,20.2,0.6,27.0,0.0,,90.0,13.0,,1015.0,,,1
75,37,6,2022-03-28 19:00:00,22.7,1.7,25.0,0.0,,0.0,0.0,,1010.0,,,1
76,37,7,2022-03-29 19:00:00,30.6,-2.1,12.0,0.0,,230.0,46.4,,997.0,,,1
77,37,1,2021-03-23 19:00:00,14.0,-0.8,36.0,0.0,,330.0,37.1,,1006.0,,,0
78,37,2,2021-03-24 19:00:00,4.3,1.5,82.0,0.1,,30.0,20.5,,1013.0,,,0
79,37,3,2021-03-25 19:00:00,9.1,1.0,57.0,0.0,,340.0,5.4,,1010.0,,,0
80,37,4,2021-03-26 19:00:00,21.2,-0.8,23.0,0.0,,220.0,20.5,,1009.0,,,0
81,37,5,2021-03-27 19:00:00,16.7,2.3,38.0,0.0,,350.0,38.9,,1016.0,,,0
82,37,6,2021-03-28 19:00:00,18.6,-2.9,23.0,0.0,,210.0,14.8,,1025.2,,,0
83,37,7,2021-03-29 19:00:00,26.9,-1.9,15.0,0.0,,210.0,50.0,,1006.4,,,0
84,40,1,2022-08-12 01:00:00,31.7,15.6,38.0,0.0,,93.0,20.2,,1012.9,,1.0,1
85,40,2,2022-08-13 01:00:00,31.5,17.7,44.0,0.0,,70.0,15.1,,1013.6,,2.0,1
86,40,3,2022-08-14 01:00:00,32.0,18.6,45.0,0.0,,119.0,11.5,,1012.8,,3.0,1
87,40,4,2022-08-15 01:00:00,32.1,18.6,45.0,0.0,,152.0,16.2,,1011.4,,3.0,1
88,40,5,2022-08-16 01:00:00,32.4,17.4,41.0,0.0,,154.0,11.5,,1010.8,,2.0,1
89,40,6,2022-08-17 01:00:00,33.8,14.3,31.0,0.0,,199.0,8.3,,1010.5,,3.0,1
90,40,7,2022-08-18 01:00:00,33.8,15.7,34.0,0.0,,38.0,11.9,,1011.6,,3.0,1
91,40,1,2021-08-12 01:00:00,31.0,12.8,33.0,0.0,,140.0,13.0,,1014.0,,,0
92,40,2,2021-08-13 01:00:00,32.0,17.5,42.0,0.0,,140.0,19.0,,1016.0,,,0
93,40,3,2021-08-14 01:00:00,31.0,18.0,46.0,0.0,,130.0,7.0,,1018.0,,,0
94,40,4,2021-08-15 01:00:00,22.0,21.7,98.0,0.0,,62.0,5.8,,1021.0,,,0
95,40,5,2021-08-16 01:00:00,27.0,22.2,75.0,0.0,,160.0,11.0,,1015.0,,,0
96,40,6,2021-08-17 01:00:00,26.0,21.0,74.0,0.0,,123.0,14.0,,1013.0,,,0
97,40,7,2021-08-18 01:00:00,24.0,21.7,87.0,1.0,,100.0,9.0,,1013.0,,,0
98,45,1,2022-12-13 21:00:00,-1.0,-12.0,43.0,0.5,,140.0,11.2,,1001.0,,15.0,1
99,45,2,2022-12-14 21:00:00,4.0,-14.7,24.0,0.0,,280.0,35.3,,1007.0,,3.0,1
100,45,3,2022-12-15 21:00:00,0.0,-12.9,37.0,0.0,,120.0,11.2,,1012.0,,3.0,1
101,45,4,2022-12-16 21:00:00,0.0,-22.1,17.0,0.0,,280.0,29.5,,1016.0,,3.0,1
102,45,5,2022-12-17 21:00:00,2.0,-19.8,18.0,0.0,,110.0,5.4,,1014.0,,1.0,1
103,45,6,2022-12-18 21:00:00,3.0,-15.1,25.0,0.0,,180.0,7.6,,1010.0,,3.0,1
104,45,7,2022-12-19 21:00:00,8.0,-17.9,14.0,0.0,,270.0,57.6,,1016.0,,3.0,1
105,45,1,2021-12-13 21:00:00,13.0,-12.2,16.0,0.0,,100.0,5.4,,1014.0,,,0
106,45,2,2021-12-14 21:00:00,15.0,-9.9,17.0,0.0,,0.0,0.0,,1007.0,,,0
107,45,3,2021-12-15 21:00:00,7.0,-15.0,19.0,0.0,,250.0,48.2,,998.0,,,0
108,45,4,2021-12-16 21:00:00,6.0,-12.0,26.0,0.0,,10.0,5.4,,1009.0,,,0
109,45,5,2021-12-17 21:00:00,5.0,-16.1,20.0,0.0,,290.0,14.8,,1014.0,,,0
110,45,6,2021-12-18 21:00:00,2.0,-11.8,35.0,0.0,,0.0,0.0,,1020.0,,,0
111,45,7,2021-12-19 21:00:00,14.0,-15.0,12.0,0.0,,50.0,5.4,,1014.0,,,0
112,48,1,2022-03-14 18:00:00,20.7,10.5,52.0,0.0,,200.0,22.3,,1014.0,,,1
113,48,2,2022-03-15 18:00:00,17.1,5.1,45.0,0.0,,320.0,16.6,,1024.0,,,1
114,48,3,2022-03-16 18:00:00,23.5,4.4,29.0,0.0,,160.0,18.4,,1016.0,,,1
115,48,4,2022-03-17 18:00:00,20.5,12.5,60.0,0.0,,160.0,29.5,,1006.0,,,1
116,48,5,2022-03-18 18:00:00,14.6,1.1,40.0,0.0,,310.0,31.7,,1020.0,,,1
117,48,6,2022-03-19 18:00:00,21.5,-3.1,19.0,0.0,,0.0,0.0,,1024.0,,,1
118,48,7,2022-03-20 18:00:00,24.0,-1.1,19.0,0.0,,140.0,25.9,,1021.0,,,1
119,48,1,2021-03-14 18:00:00,18.5,1.0,31.0,0.0,,260.0,16.6,,1012.5,,,0
120,48,2,2021-03-15 18:00:00,24.9,-2.7,16.0,0.0,,250.0,24.1,,1011.9,,,0
121,48,3,2021-03-16 18:00:00,23.7,16.0,62.0,0.0,,160.0,14.8,,1008.2,,,0
122,48,4,2021-03-17 18:00:00,18.7,3.7,37.0,0.0,,280.0,44.6,,1009.0,,,0
123,48,5,2021-03-18 18:00:00,13.5,0.5,41.0,0.0,,330.0,27.7,,1025.0,,,0
124,48,6,2021-03-19 18:00:00,14.3,3.4,48.0,0.0,,10.0,14.8,,1029.0,,,0
125,48,7,2021-03-20 18:00:00,19.1,3.7,36.0,0.0,,120.0,7.6,,1027.0,,,0
126,49,1,2022-08-10 19:00:00,31.4,22.4,59.0,1.0,,343.0,10.8,,1017.8,,18.0,1
127,49,2,2022-08-11 19:00:00,33.1,20.3,47.0,0.0,,40.0,9.4,,1014.9,,3.0,1
128,49,3,2022-08-12 19:00:00,35.1,19.8,41.0,0.0,,72.0,16.6,,1015.0,,2.0,1
129,49,4,2022-08-13 19:00:00,35.1,17.3,35.0,0.0,,72.0,16.6,,1014.9,,1.0,1
130,49,5,2022-08-14 19:00:00,34.0,20.7,46.0,0.0,,190.0,13.0,,1016.0,,2.0,1
131,49,6,2022-08-15 19:00:00,36.7,18.2,34.0,0.0,,158.0,6.5,,1013.5,,3.0,1
132,49,7,2022-08-16 19:00:00,37.4,17.4,31.0,0.0,,187.0,6.1,,1013.0,,1.0,1
133,49,1,2021-08-10 19:00:00,36.4,18.0,34.0,0.0,,196.0,12.6,,1017.3,,,0
134,49,2,2021-08-11 19:00:00,36.5,18.1,34.0,0.0,,202.0,10.1,,1016.5,,,0
135,49,3,2021-08-12 19:00:00,33.2,21.4,50.0,0.0,,0.0,0.0,,1020.0,,,0
136,49,4,2021-08-13 19:00:00,33.0,21.8,52.0,0.0,,0.0,0.0,,1021.0,,,0
137,49,5,2021-08-14 19:00:00,31.3,22.9,61.0,0.1,,10.0,5.4,,1020.0,,,0
138,49,6,2021-08-15 19:00:00,30.5,21.6,59.0,0.0,,0.0,0.0,,1018.0,,,0
139,49,7,2021-08-16 19:00:00,30.5,21.6,59.0,0.0,,0.0,0.0,,1014.0,,,0
140,54,1,2022-09-04 13:00:00,23.2,23.0,99.0,0.0,,266.0,4.3,,1016.6,,5.0,1
141,54,2,2022-09-05 13:00:00,22.7,21.9,95.0,0.0,,216.0,5.8,,1014.8,,1.0,1
142,54,3,2022-09-06 13:00:00,26.0,22.7,82.0,0.0,,228.0,9.0,,1018.0,,1.0,1
143,54,4,2022-09-07 13:00:00,23.4,22.0,92.0,0.0,,262.0,5.4,,1017.2,,1.0,1
144,54,5,2022-09-08 13:00:00,24.0,21.3,85.0,0.0,,360.0,6.8,,1013.0,,1.0,1
145,54,6,2022-09-09 13:00:00,22.1,20.2,89.0,0.0,,51.0,6.5,,1008.8,,1.0,1
146,54,7,2022-09-10 13:00:00,22.0,19.5,86.0,0.0,,24.0,4.3,,1012.7,,1.0,1
147,54,1,2021-09-04 13:00:00,28.0,22.9,74.0,0.0,,220.0,9.0,,1016.0,,,0
148,54,2,2021-09-05 13:00:00,28.0,24.0,79.0,0.0,,240.0,17.0,,1015.0,,,0
149,54,3,2021-09-06 13:00:00,29.0,22.2,67.0,0.0,,230.0,9.0,,1015.0,,,0
150,54,4,2021-09-07 13:00:00,24.0,20.7,82.0,0.0,,60.0,6.0,,1015.0,,,0
151,54,5,2021-09-08 13:00:00,24.0,17.2,66.0,0.0,,297.0,6.8,,1015.0,,,0
152,54,6,2021-09-09 13:00:00,24.0,18.0,69.0,0.0,,27.0,11.2,,1016.0,,,0
153,54,7,2021-09-10 13:00:00,23.0,15.8,64.0,0.0,,91.0,7.9,,1019.0,,,0
154,57,1,2022-07-09 23:00:00,37.7,21.8,40.0,0.0,,50.0,7.6,,1014.0,,3.0,1
155,57,2,2022-07-10 23:00:00,36.8,18.3,34.0,0.0,,30.0,5.4,,1012.0,,2.0,1
156,57,3,2022-07-11 23:00:00,37.8,16.7,29.0,0.0,,70.0,14.8,,1010.0,,1.0,1
157,57,4,2022-07-12 23:00:00,38.1,18.0,31.0,0.0,,40.0,13.0,,1011.0,,1.0,1
158,57,5,2022-07-13 23:00:00,39.4,17.5,28.0,0.0,,50.0,11.2,,1013.0,,2.0,1
159,57,6,2022-07-14 23:00:00,33.7,17.4,38.0,0.0,,150.0,16.6,,1016.0,,2.0,1
160,57,7,2022-07-15 23:00:00,36.5,16.1,30.0,0.0,,100.0,20.5,,1016.0,,1.0,1
161,57,1,2021-07-09 23:00:00,29.8,20.3,57.0,0.0,,190.0,16.6,,1017.0,,,0
162,57,2,2021-07-10 23:00:00,31.9,23.1,60.0,0.0,,200.0,22.3,,1014.0,,,0
163,57,3,2021-07-11 23:00:00,31.8,21.3,54.0,0.0,,240.0,11.2,,1013.0,,,0
164,57,4,2021-07-12 23:00:00,28.5,20.0,60.0,0.0,,210.0,20.5,,1017.0,,,0
165,57,5,2021-07-13 23:00:00,32.5,20.7,50.0,0.0,,190.0,16.6,,1020.0,,,0
166,57,6,2021-07-14 23:00:00,31.8,21.6,55.0,0.0,,150.0,24.1,,1019.0,,,0
167,57,7,2021-07-15 23:00:00,32.3,21.2,52.0,0.0,,180.0,24.1,,1015.0,,,0
168,60,1,2021-04-26 01:00:00,8.3,1.7,63.0,0.0,,190.0,24.1,,1003.8,,,1
169,60,2,2021-04-27 01:00:00,5.6,2.8,82.0,1.0,,220.0,7.6,,1006.2,,,1
170,60,3,2021-04-28 01:00:00,14.4,-2.1,32.0,0.0,,200.0,16.6,,1013.9,,,1
171,60,4,2021-04-29 01:00:00,18.3,-4.4,21.0,0.0,,210.0,16.6,,1020.5,,,1
172,60,5,2021-04-30 01:00:00,21.1,-0.8,23.0,0.0,,200.0,20.5,,1024.2,,,1
173,60,6,2021-05-01 01:00:00,26.1,-5.5,12.0,0.0,,220.0,24.1,,1012.3,,,1
174,60,7,2021-05-02 01:00:00,18.3,2.2,34.0,0.0,,310.0,20.5,,1003.2,,,1
175,60,1,2020-04-26 01:00:00,15.6,1.0,37.0,0.0,,210.0,20.5,,1018.1,,,0
176,60,2,2020-04-27 01:00:00,19.4,-1.1,25.0,0.0,,220.0,25.9,,1012.6,,,0
177,60,3,2020-04-28 01:00:00,16.7,1.6,36.0,0.0,,310.0,5.4,,1014.2,,,0
178,60,4,2020-04-29 01:00:00,19.4,-0.1,27.0,0.0,,190.0,24.1,,1022.0,,,0
179,60,5,2020-04-30 01:00:00,23.3,2.7,26.0,0.0,,210.0,9.4,,1015.1,,,0
180,60,6,2020-05-01 01:00:00,17.2,7.3,52.0,1.0,,230.0,33.5,,1007.5,,,0
181,60,7,2020-05-02 01:00:00,16.7,0.8,34.0,0.0,,190.0,18.4,,1014.3,,,0
182,61,1,2022-05-14 17:00:00,32.3,17.7,42.0,0.0,,239.0,11.2,,1013.1,,,1
183,61,2,2022-05-15 17:00:00,33.7,14.2,31.0,0.0,,211.0,13.3,,1012.1,,,1
184,61,3,2022-05-16 17:00:00,32.0,17.1,41.0,0.0,,200.0,16.6,,1016.0,,,1
185,61,4,2022-05-17 17:00:00,34.0,9.9,23.0,0.0,,170.0,27.7,,1014.0,,,1
186,61,5,2022-05-18 17:00:00,32.0,15.0,36.0,0.0,,180.0,24.1,,1012.0,,,1
187,61,6,2022-05-19 17:00:00,32.0,15.9,38.0,0.0,,200.0,24.1,,1007.0,,,1
188,61,7,2022-05-20 17:00:00,32.0,18.9,46.0,0.0,,190.0,25.9,,1003.0,,,1
189,61,1,2021-05-14 17:00:00,23.3,14.8,59.0,0.0,,172.0,15.5,,1021.8,,,0
190,61,2,2021-05-15 17:00:00,21.7,18.1,80.0,0.3,,165.0,27.7,,1017.6,,5.0,0
191,61,3,2021-05-16 17:00:00,21.6,19.3,87.0,0.8,,170.0,13.3,,1014.6,,,0
192,61,4,2021-05-17 17:00:00,24.6,19.9,75.0,0.1,,164.0,18.4,,1011.1,,,0
193,61,5,2021-05-18 17:00:00,18.8,17.1,90.0,11.3,,92.0,17.3,,1010.3,,,0
194,61,6,2021-05-19 17:00:00,20.9,18.3,85.0,0.1,,131.0,15.1,,1011.6,,,0
195,61,7,2021-05-20 17:00:00,23.7,17.0,66.0,0.0,,169.0,10.8,,1014.3,,,0
196,65,1,2022-09-30 19:00:00,25.0,4.2,26.0,0.0,,78.0,9.4,,1018.2,,1.0,1
197,65,2,2022-10-01 19:00:00,26.1,4.5,25.0,0.0,,0.0,0.0,,1018.6,,1.0,1
198,65,3,2022-10-02 19:00:00,27.8,4.1,22.0,0.0,,60.0,11.2,,1021.8,,1.0,1
199,65,4,2022-10-03 19:00:00,28.3,6.9,26.0,0.0,,0.0,0.0,,1021.5,,1.0,1
200,65,5,2022-10-04 19:00:00,27.8,9.1,31.0,0.0,,126.0,3.2,,1018.8,,1.0,1
201,65,6,2022-10-05 19:00:00,28.9,9.6,30.0,0.0,,229.0,5.4,,1019.1,,1.0,1
202,65,7,2022-10-06 19:00:00,31.1,9.9,27.0,0.0,,350.0,14.8,,1019.9,,2.0,1
203,65,1,2021-09-30 19:00:00,28.3,20.0,61.0,0.0,,0.0,0.0,,1015.7,,,0
204,65,2,2021-10-01 19:00:00,22.8,21.8,94.0,0.5,,0.0,0.0,,1019.2,,5.0,0
205,65,3,2021-10-02 19:00:00,28.3,20.0,61.0,0.0,,250.0,13.0,,1017.0,,,0
206,65,4,2021-10-03 19:00:00,27.8,16.7,51.0,0.0,,310.0,11.2,,1017.3,,,0
207,65,5,2021-10-04 19:00:00,28.3,10.5,33.0,0.0,,320.0,16.6,,1017.8,,,0
208,65,6,2021-10-05 19:00:00,28.9,11.0,33.0,0.0,,360.0,22.3,,1018.3,,,0
209,65,7,2021-10-06 19:00:00,28.9,10.1,31.0,0.0,,300.0,13.0,,1017.9,,,0
210,68,1,2022-06-29 02:00:00,34.4,-1.6,10.0,0.0,,340.0,11.2,,1007.5,,2.0,1
211,68,2,2022-06-30 02:00:00,28.3,-7.6,9.0,0.0,,360.0,18.4,,1013.4,,1.0,1
212,68,3,2022-07-01 02:00:00,32.8,-1.5,11.0,0.0,,330.0,16.6,,1009.1,,2.0,1
213,68,4,2022-07-02 02:00:00,32.8,-0.4,12.0,0.0,,340.0,20.5,,1006.6,,1.0,1
214,68,5,2022-07-03 02:00:00,33.3,0.0,12.0,0.0,,20.0,11.2,,1001.5,,2.0,1
215,68,6,2022-07-04 02:00:00,28.3,1.7,18.0,0.0,,330.0,14.8,,1004.1,,2.0,1
216,68,7,2022-07-05 02:00:00,26.7,3.8,23.0,0.0,,350.0,16.6,,1009.5,,2.0,1
217,68,1,2021-06-29 02:00:00,37.8,7.6,16.0,0.0,,300.0,11.2,,1007.7,,1.0,0
218,68,2,2021-06-30 02:00:00,38.9,5.5,13.0,0.0,,340.0,11.2,,1004.6,,2.0,0
219,68,3,2021-07-01 02:00:00,38.9,1.7,10.0,0.0,,100.0,13.0,,1004.3,,2.0,0
220,68,4,2021-07-02 02:00:00,34.4,7.4,19.0,0.0,,100.0,18.4,,1006.2,,2.0,0
221,68,5,2021-07-03 02:00:00,37.8,4.6,13.0,0.0,,10.0,7.6,,1006.0,,2.0,0
222,68,6,2021-07-04 02:00:00,37.8,4.6,13.0,0.0,,240.0,5.4,,1006.1,,2.0,0
223,68,7,2021-07-05 02:00:00,35.6,4.0,14.0,0.0,,230.0,7.6,,1007.5,,2.0,0
224,70,1,2020-06-21 18:00:00,27.8,1.3,18.0,0.0,,250.0,11.2,,1010.9,,,1
225,70,2,2020-06-22 18:00:00,25.6,1.6,21.0,0.0,,300.0,11.2,,1016.4,,,1
226,70,3,2020-06-23 18:00:00,27.8,6.5,26.0,0.0,,270.0,11.2,,1015.3,,,1
227,70,4,2020-06-24 18:00:00,29.4,9.0,28.0,0.0,,290.0,7.6,,1009.9,,,1
228,70,5,2020-06-25 18:00:00,27.8,8.1,29.0,0.0,,260.0,13.0,,1009.1,,,1
229,70,6,2020-06-26 18:00:00,27.8,7.1,27.0,0.0,,310.0,7.6,,1013.1,,,1
230,70,7,2020-06-27 18:00:00,30.6,1.0,15.0,,,230.0,7.6,,1006.6,,,1
231,70,1,2019-06-22 18:00:00,15.0,-2.9,29.0,0.0,,340.0,9.4,,1017.0,,,0
232,70,2,2019-06-23 18:00:00,20.6,-3.2,20.0,0.0,,230.0,18.4,,1015.9,,,0
233,70,3,2019-06-24 18:00:00,22.2,0.7,24.0,0.0,,0.0,0.0,,1010.4,,,0
234,70,4,2019-06-25 18:00:00,25.6,-0.5,18.0,0.0,,170.0,20.5,,1007.5,,,0
235,70,5,2019-06-26 18:00:00,28.3,-6.2,10.0,0.0,,190.0,35.3,,1007.5,,,0
236,70,6,2019-06-27 18:00:00,28.3,-3.8,12.0,0.0,,170.0,35.3,,1009.2,,,0
237,70,7,2019-06-28 18:00:00,29.4,-3.0,12.0,0.0,,170.0,25.9,,1011.1,,,0
238,72,1,2022-01-23 18:00:00,14.2,-1.4,34.0,0.0,,260.0,24.1,,1022.0,,,1
239,72,2,2022-01-24 18:00:00,13.4,4.0,53.0,0.0,,240.0,14.8,,1013.0,,,1
240,72,3,2022-01-25 18:00:00,11.9,2.4,52.0,0.0,,80.0,16.6,,1020.0,,,1
241,72,4,2022-01-26 18:00:00,5.1,-12.4,27.0,0.0,,50.0,5.4,,1029.0,,,1
242,72,5,2022-01-27 18:00:00,9.6,-5.1,35.0,0.0,,0.0,0.0,,1026.0,,,1
243,72,6,2022-01-28 18:00:00,10.5,-3.9,36.0,0.0,,350.0,24.1,,1033.0,,,1
244,72,7,2022-01-29 18:00:00,15.6,-3.8,26.0,0.0,,210.0,16.6,,1026.0,,,1
245,72,1,2021-01-23 18:00:00,11.4,6.7,73.0,0.0,,115.0,13.7,,1020.1,,,0
246,72,2,2021-01-24 18:00:00,17.2,14.5,84.0,0.0,,175.0,6.5,,1014.1,,,0
247,72,3,2021-01-25 18:00:00,17.9,7.3,50.0,0.0,,261.0,21.6,,1005.8,,,0
248,72,4,2021-01-26 18:00:00,10.0,1.1,54.0,0.0,,24.0,11.2,,1015.9,,,0
249,72,5,2021-01-27 18:00:00,7.7,-0.3,57.0,0.0,,330.0,20.5,,1028.2,,,0
250,72,6,2021-01-28 18:00:00,5.5,-1.4,61.0,0.0,,130.0,9.4,,1036.7,,,0
251,72,7,2021-01-29 18:00:00,12.5,2.4,50.0,0.0,,180.0,20.5,,1025.3,,,0
